 ,Label,Area,Perim.
81267,p_0_YP14_S_T.tif,2,4.24
81268,p_0_YP14_S_T.tif,6,7.66
81269,p_0_YP14_S_T.tif,6,9.07
81270,p_0_YP14_S_T.tif,1,2.83
81271,p_0_YP14_S_T.tif,20,18.14
81272,p_0_YP14_S_T.tif,1,2.83
81273,p_0_YP14_S_T.tif,77,61.84
81274,p_0_YP14_S_T.tif,2,4.24
81275,p_0_YP14_S_T.tif,6,9.07
81276,p_0_YP14_S_T.tif,2,4.83
81277,p_0_YP14_S_T.tif,3,5.66
81278,p_0_YP14_S_T.tif,1,2.83
81279,p_0_YP14_S_T.tif,21,21.56
81280,p_0_YP14_S_T.tif,42,32.04
81281,p_0_YP14_S_T.tif,7,10.49
81282,p_0_YP14_S_T.tif,6,9.07
81283,p_0_YP14_S_T.tif,53,31.46
81284,p_0_YP14_S_T.tif,4,5.66
81285,p_0_YP14_S_T.tif,9,10.49
81286,p_0_YP14_S_T.tif,4,5.66
81287,p_0_YP14_S_T.tif,1,2.83
81288,p_0_YP14_S_T.tif,2,4.24
81289,p_0_YP14_S_T.tif,18,16.14
81290,p_0_YP14_S_T.tif,3,5.66
81291,p_0_YP14_S_T.tif,24,22.38
81292,p_0_YP14_S_T.tif,18,16.49
81293,p_0_YP14_S_T.tif,1,2.83
81294,p_0_YP14_S_T.tif,2,4.83
81295,p_0_YP14_S_T.tif,9,11.31
81296,p_0_YP14_S_T.tif,5,7.66
81297,p_0_YP14_S_T.tif,2,4.24
81298,p_0_YP14_S_T.tif,5,7.07
81299,p_0_YP14_S_T.tif,7,8.49
81300,p_0_YP14_S_T.tif,12,11.90
81301,p_0_YP14_S_T.tif,2,4.24
81302,p_0_YP14_S_T.tif,244,102.12
81303,p_0_YP14_S_T.tif,12,16.14
81304,p_0_YP14_S_T.tif,1,2.83
81305,p_0_YP14_S_T.tif,117,48.28
81306,p_0_YP14_S_T.tif,1,2.83
81307,p_0_YP14_S_T.tif,3,5.66
81308,p_0_YP14_S_T.tif,17,19.31
81309,p_0_YP14_S_T.tif,22,19.56
81310,p_0_YP14_S_T.tif,1,2.83
81311,p_0_YP14_S_T.tif,10,11.90
81312,p_0_YP14_S_T.tif,4,7.07
81313,p_0_YP14_S_T.tif,20,18.14
81314,p_0_YP14_S_T.tif,8,9.66
81315,p_0_YP14_S_T.tif,163,80.91
81316,p_0_YP14_S_T.tif,53,31.21
81317,p_0_YP14_S_T.tif,42,29.21
81318,p_0_YP14_S_T.tif,49,30.63
81319,p_0_YP14_S_T.tif,3,5.66
81320,p_0_YP14_S_T.tif,1,2.83
81321,p_0_YP14_S_T.tif,13,13.31
81322,p_0_YP14_S_T.tif,13,15.07
81323,p_0_YP14_S_T.tif,8,9.66
81324,p_0_YP14_S_T.tif,5,7.66
81325,p_0_YP14_S_T.tif,6,9.07
81326,p_0_YP14_S_T.tif,4,7.66
81327,p_0_YP14_S_T.tif,9,9.90
81328,p_0_YP14_S_T.tif,1,2.83
81329,p_0_YP14_S_T.tif,2,4.83
81330,p_0_YP14_S_T.tif,15,14.49
81331,p_0_YP14_S_T.tif,3,5.66
81332,p_0_YP14_S_T.tif,1,2.83
81333,p_0_YP14_S_T.tif,2,5.66
81334,p_0_YP14_S_T.tif,48,32.63
81335,p_0_YP14_S_T.tif,5,8.49
81336,p_0_YP14_S_T.tif,1,2.83
81337,p_0_YP14_S_T.tif,261,99.54
81338,p_0_YP14_S_T.tif,4,7.66
81339,p_0_YP14_S_T.tif,8,10.49
81340,p_0_YP14_S_T.tif,2,4.24
81341,p_0_YP14_S_T.tif,37,22.97
81342,p_0_YP14_S_T.tif,5,8.49
81343,p_0_YP14_S_T.tif,4,8.49
81344,p_0_YP14_S_T.tif,1,2.83
81345,p_0_YP14_S_T.tif,65,39.80
81346,p_0_YP14_S_T.tif,7,8.49
81347,p_0_YP14_S_T.tif,4,8.49
81348,p_0_YP14_S_T.tif,7,9.07
81349,p_0_YP14_S_T.tif,29,23.21
81350,p_0_YP14_S_T.tif,1,2.83
81351,p_0_YP14_S_T.tif,12,16.49
81352,p_0_YP14_S_T.tif,2,4.83
81353,p_0_YP14_S_T.tif,1,2.83
81354,p_0_YP14_S_T.tif,134,65.74
81355,p_0_YP14_S_T.tif,3,7.66
81356,p_0_YP14_S_T.tif,9,10.49
81357,p_0_YP14_S_T.tif,10,10.49
81358,p_0_YP14_S_T.tif,20,17.31
81359,p_0_YP14_S_T.tif,2,4.24
81360,p_0_YP14_S_T.tif,3,5.66
81361,p_0_YP14_S_T.tif,9,10.49
81362,p_0_YP14_S_T.tif,3,7.07
81363,p_0_YP14_S_T.tif,13,16.73
81364,p_0_YP14_S_T.tif,3,5.66
81365,p_0_YP14_S_T.tif,12,16.14
81366,p_0_YP14_S_T.tif,8,9.66
81367,p_0_YP14_S_T.tif,19,16.73
81368,p_0_YP14_S_T.tif,14,13.90
81369,p_0_YP14_S_T.tif,3,5.66
81370,p_0_YP14_S_T.tif,1,2.83
81371,p_0_YP14_S_T.tif,4,7.07
81372,p_0_YP14_S_T.tif,47,45.70
81373,p_0_YP14_S_T.tif,13,16.73
81374,p_0_YP14_S_T.tif,1,2.83
81375,p_0_YP14_S_T.tif,63,55.84
81376,p_0_YP14_S_T.tif,8,10.49
81377,p_0_YP14_S_T.tif,9,10.49
81378,p_0_YP14_S_T.tif,1,2.83
81379,p_0_YP14_S_T.tif,4,5.66
81380,p_0_YP14_S_T.tif,3,5.66
81381,p_0_YP14_S_T.tif,20,20.73
81382,p_0_YP14_S_T.tif,2,4.83
81383,p_0_YP14_S_T.tif,7,9.07
81384,p_0_YP14_S_T.tif,5,7.66
81385,p_0_YP14_S_T.tif,6,9.07
81386,p_0_YP14_S_T.tif,7,9.07
81387,p_0_YP14_S_T.tif,6,7.66
81388,p_0_YP14_S_T.tif,7,9.07
81389,p_0_YP14_S_T.tif,2,4.83
81390,p_0_YP14_S_T.tif,1,2.83
81391,p_0_YP14_S_T.tif,3,6.24
81392,p_0_YP14_S_T.tif,2,4.83
81393,p_0_YP14_S_T.tif,2,4.24
81394,p_0_YP14_S_T.tif,4,7.66
81395,p_0_YP14_S_T.tif,8,10.49
81396,p_0_YP14_S_T.tif,1,2.83
81397,p_0_YP14_S_T.tif,3,5.66
81398,p_0_YP14_S_T.tif,10,11.07
81399,p_0_YP14_S_T.tif,2,4.83
81400,p_0_YP14_S_T.tif,4,7.66
81401,p_0_YP14_S_T.tif,13,12.49
81402,p_0_YP14_S_T.tif,6,9.66
81403,p_0_YP14_S_T.tif,1,2.83
81404,p_0_YP14_S_T.tif,6,10.49
81405,p_0_YP14_S_T.tif,12,11.90
81406,p_0_YP14_S_T.tif,8,12.49
81407,p_0_YP14_S_T.tif,10,16.14
81408,p_0_YP14_S_T.tif,2,4.83
81409,p_0_YP14_S_T.tif,2,4.83
81410,p_0_YP14_S_T.tif,16,18.73
81411,p_0_YP14_S_T.tif,701,221.56
81412,p_0_YP14_S_T.tif,1,2.83
81413,p_0_YP14_S_T.tif,20,14.73
81414,p_0_YP14_S_T.tif,2,4.24
81415,p_0_YP14_S_T.tif,10,12.49
81416,p_0_YP14_S_T.tif,4,5.66
81417,p_0_YP14_S_T.tif,8,9.66
81418,p_0_YP14_S_T.tif,1,2.83
81419,p_0_YP14_S_T.tif,214,95.98
81420,p_0_YP14_S_T.tif,8,10.49
81421,p_0_YP14_S_T.tif,87,44.04
81422,p_0_YP14_S_T.tif,2,5.66
81423,p_0_YP14_S_T.tif,3,5.66
81424,p_0_YP14_S_T.tif,3,5.66
81425,p_0_YP14_S_T.tif,1,2.83
81426,p_0_YP14_S_T.tif,30,28.04
81427,p_0_YP14_S_T.tif,63,44.87
81428,p_0_YP14_S_T.tif,1,2.83
81429,p_0_YP14_S_T.tif,7,9.07
81430,p_0_YP14_S_T.tif,9,12.49
81431,p_0_YP14_S_T.tif,1,2.83
81432,p_0_YP14_S_T.tif,10,10.49
81433,p_0_YP14_S_T.tif,7,9.66
81434,p_0_YP14_S_T.tif,59,31.21
81435,p_0_YP14_S_T.tif,8,12.49
81436,p_0_YP14_S_T.tif,5,8.49
81437,p_0_YP14_S_T.tif,2,4.83
81438,p_0_YP14_S_T.tif,56,36.63
81439,p_0_YP14_S_T.tif,4,7.07
81440,p_0_YP14_S_T.tif,4,7.07
81441,p_0_YP14_S_T.tif,19,18.73
81442,p_0_YP14_S_T.tif,7,10.49
81443,p_0_YP14_S_T.tif,3,6.83
81444,p_0_YP14_S_T.tif,4,8.83
81445,p_0_YP14_S_T.tif,15,13.90
81446,p_0_YP14_S_T.tif,1,2.83
81447,p_0_YP14_S_T.tif,4,7.07
81448,p_0_YP14_S_T.tif,3,5.66
81449,p_0_YP14_S_T.tif,63,32.97
81450,p_0_YP14_S_T.tif,36,27.80
81451,p_0_YP14_S_T.tif,6,7.66
81452,p_0_YP14_S_T.tif,3,5.66
81453,p_0_YP14_S_T.tif,1,2.83
81454,p_0_YP14_S_T.tif,2,4.83
81455,p_0_YP14_S_T.tif,1,2.83
81456,p_0_YP14_S_T.tif,6,7.66
81457,p_0_YP14_S_T.tif,7,9.90
81458,p_0_YP14_S_T.tif,37,26.38
81459,p_0_YP14_S_T.tif,15,18.14
81460,p_0_YP14_S_T.tif,627,231.71
81461,p_0_YP14_S_T.tif,1,2.83
81462,p_0_YP14_S_T.tif,13,13.90
81463,p_0_YP14_S_T.tif,4,7.66
81464,p_0_YP14_S_T.tif,1,2.83
81465,p_0_YP14_S_T.tif,2,5.66
81466,p_0_YP14_S_T.tif,11,12.49
81467,p_0_YP14_S_T.tif,2,4.83
81468,p_0_YP14_S_T.tif,1,2.83
81469,p_0_YP14_S_T.tif,7,9.66
81470,p_0_YP14_S_T.tif,19,15.31
81471,p_0_YP14_S_T.tif,1,2.83
81472,p_0_YP14_S_T.tif,5,7.07
81473,p_0_YP14_S_T.tif,1,2.83
81474,p_0_YP14_S_T.tif,2,4.83
81475,p_0_YP14_S_T.tif,134,89.64
81476,p_0_YP14_S_T.tif,1,2.83
81477,p_0_YP14_S_T.tif,1,2.83
81478,p_0_YP14_S_T.tif,7,8.49
81479,p_0_YP14_S_T.tif,7,10.49
81480,p_0_YP14_S_T.tif,7,9.07
81481,p_0_YP14_S_T.tif,2,4.83
81482,p_0_YP14_S_T.tif,4,7.66
81483,p_0_YP14_S_T.tif,12,12.49
81484,p_0_YP14_S_T.tif,15,17.31
81485,p_0_YP14_S_T.tif,7,9.07
81486,p_0_YP14_S_T.tif,54,29.21
81487,p_0_YP14_S_T.tif,3,5.66
81488,p_0_YP14_S_T.tif,1,2.83
81489,p_0_YP14_S_T.tif,13,15.31
81490,p_0_YP14_S_T.tif,7,9.07
81491,p_0_YP14_S_T.tif,12,12.49
81492,p_0_YP14_S_T.tif,5,7.66
81493,p_0_YP14_S_T.tif,10,13.90
81494,p_0_YP14_S_T.tif,8,9.90
81495,p_0_YP14_S_T.tif,9,10.49
81496,p_0_YP14_S_T.tif,32,20.49
81497,p_0_YP14_S_T.tif,6,9.07
81498,p_0_YP14_S_T.tif,7,10.49
81499,p_0_YP14_S_T.tif,3,5.66
81500,p_0_YP14_S_T.tif,41,25.31
81501,p_0_YP14_S_T.tif,5,7.66
81502,p_0_YP14_S_T.tif,17,16.73
81503,p_0_YP14_S_T.tif,1,2.83
81504,p_0_YP14_S_T.tif,1,2.83
81505,p_0_YP14_S_T.tif,1,2.83
81506,p_0_YP14_S_T.tif,2,4.83
81507,p_0_YP14_S_T.tif,6,7.66
81508,p_0_YP14_S_T.tif,14,14.49
81509,p_0_YP14_S_T.tif,20,17.31
81510,p_0_YP14_S_T.tif,11,11.90
81511,p_0_YP14_S_T.tif,6,7.66
81512,p_0_YP14_S_T.tif,2,4.83
81513,p_0_YP14_S_T.tif,3,5.66
81514,p_0_YP14_S_T.tif,10,11.90
81515,p_0_YP14_S_T.tif,17,18.97
81516,p_0_YP14_S_T.tif,5,9.90
81517,p_0_YP14_S_T.tif,5,8.49
81518,p_0_YP14_S_T.tif,3,5.66
81519,p_0_YP14_S_T.tif,2,4.24
81520,p_0_YP14_S_T.tif,1,2.83
81521,p_0_YP14_S_T.tif,3,5.66
81522,p_0_YP14_S_T.tif,37,34.87
81523,p_0_YP14_S_T.tif,41,36.28
81524,p_0_YP14_S_T.tif,16,18.14
81525,p_0_YP14_S_T.tif,15,13.90
81526,p_0_YP14_S_T.tif,32,27.21
81527,p_0_YP14_S_T.tif,5,8.49
81528,p_0_YP14_S_T.tif,28,30.97
81529,p_0_YP14_S_T.tif,9,10.49
81530,p_0_YP14_S_T.tif,1,2.83
81531,p_0_YP14_S_T.tif,1,2.83
81532,p_0_YP14_S_T.tif,4,5.66
81533,p_0_YP14_S_T.tif,16,13.90
81534,p_0_YP14_S_T.tif,15,17.56
81535,p_0_YP14_S_T.tif,42,30.38
81536,p_0_YP14_S_T.tif,3,5.66
81537,p_0_YP14_S_T.tif,7,8.49
81538,p_0_YP14_S_T.tif,11,11.07
81539,p_0_YP14_S_T.tif,45,31.80
81540,p_0_YP14_S_T.tif,1,2.83
81541,p_0_YP14_S_T.tif,2,4.24
81542,p_0_YP14_S_T.tif,7,9.66
81543,p_0_YP14_S_T.tif,2,5.66
81544,p_0_YP14_S_T.tif,2,5.66
81545,p_0_YP14_S_T.tif,14,15.31
81546,p_0_YP14_S_T.tif,12,16.14
81547,p_0_YP14_S_T.tif,1,2.83
81548,p_0_YP14_S_T.tif,1,2.83
81549,p_0_YP14_S_T.tif,11,14.49
81550,p_0_YP14_S_T.tif,16,14.73
81551,p_0_YP14_S_T.tif,3,5.66
81552,p_0_YP14_S_T.tif,6,9.90
81553,p_0_YP14_S_T.tif,2,4.83
81554,p_0_YP14_S_T.tif,22,28.38
81555,p_0_YP14_S_T.tif,7,9.07
81556,p_0_YP14_S_T.tif,2,4.83
81557,p_0_YP14_S_T.tif,16,16.49
81558,p_0_YP14_S_T.tif,1,2.83
81559,p_0_YP14_S_T.tif,4,7.66
81560,p_0_YP14_S_T.tif,33,35.46
81561,p_0_YP14_S_T.tif,55,41.70
81562,p_0_YP14_S_T.tif,28,21.80
81563,p_0_YP14_S_T.tif,3,5.66
81564,p_0_YP14_S_T.tif,17,16.73
81565,p_0_YP14_S_T.tif,2,4.24
81566,p_0_YP14_S_T.tif,4,7.66
81567,p_0_YP14_S_T.tif,2,5.66
81568,p_0_YP14_S_T.tif,48,38.04
81569,p_0_YP14_S_T.tif,26,23.31
81570,p_0_YP14_S_T.tif,30,22.73
81571,p_0_YP14_S_T.tif,23,18.73
81572,p_0_YP14_S_T.tif,9,12.49
81573,p_0_YP14_S_T.tif,1,2.83
81574,p_0_YP14_S_T.tif,1,2.83
81575,p_0_YP14_S_T.tif,1,2.83
81576,p_0_YP14_S_T.tif,35,27.21
81577,p_0_YP14_S_T.tif,8,9.07
81578,p_0_YP14_S_T.tif,24,23.31
81579,p_0_YP14_S_T.tif,12,15.31
81580,p_0_YP14_S_T.tif,1,2.83
81581,p_0_YP14_S_T.tif,9,9.90
81582,p_0_YP14_S_T.tif,27,20.14
81583,p_0_YP14_S_T.tif,2,4.83
81584,p_0_YP14_S_T.tif,26,21.80
81585,p_0_YP14_S_T.tif,7,9.07
81586,p_0_YP14_S_T.tif,3,5.66
81587,p_0_YP14_S_T.tif,1,2.83
81588,p_0_YP14_S_T.tif,5,7.66
81589,p_0_YP14_S_T.tif,4,9.66
81590,p_0_YP14_S_T.tif,13,13.31
81591,p_0_YP14_S_T.tif,1,2.83
81592,p_0_YP14_S_T.tif,1,2.83
81593,p_0_YP14_S_T.tif,1,2.83
81594,p_0_YP14_S_T.tif,54,43.46
81595,p_0_YP14_S_T.tif,10,17.56
81596,p_0_YP14_S_T.tif,5,7.07
81597,p_0_YP14_S_T.tif,1,2.83
81598,p_0_YP14_S_T.tif,2,4.83
81599,p_0_YP14_S_T.tif,119,65.01
81600,p_0_YP14_S_T.tif,1,2.83
81601,p_0_YP14_S_T.tif,3,7.07
81602,p_0_YP14_S_T.tif,8,10.49
81603,p_0_YP14_S_T.tif,6,7.66
81604,p_0_YP14_S_T.tif,8,11.66
81605,p_0_YP14_S_T.tif,2,5.66
81606,p_0_YP14_S_T.tif,3,6.83
81607,p_0_YP14_S_T.tif,1,2.83
81608,p_0_YP14_S_T.tif,1,2.83
81609,p_0_YP14_S_T.tif,1,2.83
81610,p_0_YP14_S_T.tif,1,2.83
81611,p_0_YP14_S_T.tif,6,9.66
81612,p_0_YP14_S_T.tif,8,9.07
81613,p_0_YP14_S_T.tif,70,54.77
81614,p_0_YP14_S_T.tif,2,4.24
81615,p_0_YP14_S_T.tif,3,5.66
81616,p_0_YP14_S_T.tif,7,10.49
81617,p_0_YP14_S_T.tif,18,17.90
81618,p_0_YP14_S_T.tif,9,11.31
81619,p_0_YP14_S_T.tif,1,2.83
81620,p_0_YP14_S_T.tif,1,2.83
81621,p_0_YP14_S_T.tif,7,10.49
81622,p_0_YP14_S_T.tif,8,10.49
81623,p_0_YP14_S_T.tif,33,21.31
81624,p_0_YP14_S_T.tif,3,5.66
81625,p_0_YP14_S_T.tif,45,28.38
81626,p_0_YP14_S_T.tif,11,12.49
81627,p_0_YP14_S_T.tif,29,30.87
81628,p_0_YP14_S_T.tif,1,2.83
81629,p_0_YP14_S_T.tif,6,7.66
81630,p_0_YP14_S_T.tif,28,24.97
81631,p_0_YP14_S_T.tif,16,14.73
81632,p_0_YP14_S_T.tif,10,11.07
81633,p_0_YP14_S_T.tif,28,24.73
81634,p_0_YP14_S_T.tif,87,47.94
81635,p_0_YP14_S_T.tif,5,7.66
81636,p_0_YP14_S_T.tif,2,4.83
81637,p_0_YP14_S_T.tif,2,4.83
81638,p_0_YP14_S_T.tif,1,2.83
81639,p_0_YP14_S_T.tif,47,31.46
81640,p_0_YP14_S_T.tif,6,7.66
81641,p_0_YP14_S_T.tif,20,18.97
81642,p_0_YP14_S_T.tif,2,4.83
81643,p_0_YP14_S_T.tif,9,11.90
81644,p_0_YP14_S_T.tif,22,16.14
81645,p_0_YP14_S_T.tif,3,6.24
81646,p_0_YP14_S_T.tif,16,17.07
81647,p_0_YP14_S_T.tif,1,2.83
81648,p_0_YP14_S_T.tif,3,7.07
81649,p_0_YP14_S_T.tif,1,2.83
81650,p_0_YP14_S_T.tif,12,14.73
81651,p_0_YP14_S_T.tif,48,36.04
81652,p_0_YP14_S_T.tif,7,8.49
81653,p_0_YP14_S_T.tif,2,5.66
81654,p_0_YP14_S_T.tif,14,17.66
81655,p_0_YP14_S_T.tif,2,4.83
81656,p_0_YP14_S_T.tif,3,5.66
81657,p_0_YP14_S_T.tif,13,14.14
81658,p_0_YP14_S_T.tif,1,2.83
81659,p_0_YP14_S_T.tif,10,11.90
81660,p_0_YP14_S_T.tif,1,2.83
81661,p_0_YP14_S_T.tif,28,20.14
81662,p_0_YP14_S_T.tif,13,15.90
81663,p_0_YP14_S_T.tif,1,2.83
81664,p_0_YP14_S_T.tif,3,5.66
81665,p_0_YP14_S_T.tif,6,9.07
81666,p_0_YP14_S_T.tif,4,5.66
81667,p_0_YP14_S_T.tif,7,9.66
81668,p_0_YP14_S_T.tif,7,9.66
81669,p_0_YP14_S_T.tif,7,10.49
81670,p_0_YP14_S_T.tif,1,2.83
81671,p_0_YP14_S_T.tif,2,4.24
81672,p_0_YP14_S_T.tif,2,5.66
81673,p_0_YP14_S_T.tif,65,51.70
81674,p_0_YP14_S_T.tif,4,7.66
81675,p_0_YP14_S_T.tif,13,13.31
81676,p_0_YP14_S_T.tif,15,13.66
81677,p_0_YP14_S_T.tif,3,5.66
81678,p_0_YP14_S_T.tif,9,10.49
81679,p_0_YP14_S_T.tif,315,151.34
81680,p_0_YP14_S_T.tif,6,7.66
81681,p_0_YP14_S_T.tif,13,20.14
81682,p_0_YP14_S_T.tif,35,36.04
81683,p_0_YP14_S_T.tif,11,12.73
81684,p_0_YP14_S_T.tif,4,7.66
81685,p_0_YP14_S_T.tif,6,9.90
81686,p_0_YP14_S_T.tif,74,59.60
81687,p_0_YP14_S_T.tif,16,16.73
81688,p_0_YP14_S_T.tif,19,19.80
81689,p_0_YP14_S_T.tif,10,10.49
81690,p_0_YP14_S_T.tif,64,38.04
81691,p_0_YP14_S_T.tif,6,8.49
81692,p_0_YP14_S_T.tif,16,15.31
81693,p_0_YP14_S_T.tif,16,17.56
81694,p_0_YP14_S_T.tif,8,10.49
81695,p_0_YP14_S_T.tif,83,66.08
81696,p_0_YP14_S_T.tif,34,27.80
81697,p_0_YP14_S_T.tif,10,10.49
81698,p_0_YP14_S_T.tif,6,7.66
81699,p_0_YP14_S_T.tif,1,2.83
81700,p_0_YP14_S_T.tif,1,2.83
81701,p_0_YP14_S_T.tif,6,11.90
81702,p_0_YP14_S_T.tif,6,7.66
81703,p_0_YP14_S_T.tif,44,27.80
81704,p_0_YP14_S_T.tif,5,7.66
81705,p_0_YP14_S_T.tif,8,9.90
81706,p_0_YP14_S_T.tif,7,9.66
81707,p_0_YP14_S_T.tif,4,5.66
81708,p_0_YP14_S_T.tif,5,7.66
81709,p_0_YP14_S_T.tif,7,9.07
81710,p_0_YP14_S_T.tif,6,7.66
81711,p_0_YP14_S_T.tif,3,6.83
81712,p_0_YP14_S_T.tif,2,5.66
81713,p_0_YP14_S_T.tif,16,16.49
81714,p_0_YP14_S_T.tif,16,18.73
81715,p_0_YP14_S_T.tif,155,68.67
81716,p_0_YP14_S_T.tif,4,7.66
81717,p_0_YP14_S_T.tif,34,32.04
81718,p_0_YP14_S_T.tif,1,2.83
81719,p_0_YP14_S_T.tif,11,13.90
81720,p_0_YP14_S_T.tif,13,17.31
81721,p_0_YP14_S_T.tif,28,20.73
81722,p_0_YP14_S_T.tif,2,4.83
81723,p_0_YP14_S_T.tif,1,2.83
81724,p_0_YP14_S_T.tif,1,2.83
81725,p_0_YP14_S_T.tif,7,13.31
81726,p_0_YP14_S_T.tif,1,2.83
81727,p_0_YP14_S_T.tif,10,11.07
81728,p_0_YP14_S_T.tif,94,42.87
81729,p_0_YP14_S_T.tif,7,9.66
81730,p_0_YP14_S_T.tif,1,2.83
81731,p_0_YP14_S_T.tif,5,7.66
81732,p_0_YP14_S_T.tif,2,4.24
81733,p_0_YP14_S_T.tif,16,15.90
81734,p_0_YP14_S_T.tif,8,11.90
81735,p_0_YP14_S_T.tif,93,54.18
81736,p_0_YP14_S_T.tif,19,21.31
81737,p_0_YP14_S_T.tif,1,2.83
81738,p_0_YP14_S_T.tif,7,9.07
81739,p_0_YP14_S_T.tif,2,4.83
81740,p_0_YP14_S_T.tif,38,24.97
81741,p_0_YP14_S_T.tif,6,9.07
81742,p_0_YP14_S_T.tif,29,22.14
81743,p_0_YP14_S_T.tif,6,9.07
81744,p_0_YP14_S_T.tif,4,7.66
81745,p_0_YP14_S_T.tif,1,2.83
81746,p_0_YP14_S_T.tif,8,10.49
81747,p_0_YP14_S_T.tif,1,2.83
81748,p_0_YP14_S_T.tif,4,7.66
81749,p_0_YP14_S_T.tif,7,10.49
81750,p_0_YP14_S_T.tif,4,7.66
81751,p_0_YP14_S_T.tif,3,5.66
81752,p_0_YP14_S_T.tif,3,5.66
81753,p_0_YP14_S_T.tif,34,32.38
81754,p_0_YP14_S_T.tif,4,5.66
81755,p_0_YP14_S_T.tif,6,8.49
81756,p_0_YP14_S_T.tif,4,5.66
81757,p_0_YP14_S_T.tif,6,7.66
81758,p_0_YP14_S_T.tif,5,7.07
81759,p_0_YP14_S_T.tif,4,7.07
81760,p_0_YP14_S_T.tif,28,22.14
81761,p_0_YP14_S_T.tif,159,71.60
81762,p_0_YP14_S_T.tif,3,5.66
81763,p_0_YP14_S_T.tif,323,101.88
81764,p_0_YP14_S_T.tif,1,2.83
81765,p_0_YP14_S_T.tif,2,5.66
81766,p_0_YP14_S_T.tif,2,4.83
81767,p_0_YP14_S_T.tif,15,15.31
81768,p_0_YP14_S_T.tif,1,2.83
81769,p_0_YP14_S_T.tif,5,9.07
81770,p_0_YP14_S_T.tif,13,13.07
81771,p_0_YP14_S_T.tif,3,5.66
81772,p_0_YP14_S_T.tif,9,10.49
81773,p_0_YP14_S_T.tif,4,7.07
81774,p_0_YP14_S_T.tif,8,10.49
81775,p_0_YP14_S_T.tif,18,20.14
81776,p_0_YP14_S_T.tif,3,5.66
81777,p_0_YP14_S_T.tif,6,8.49
81778,p_0_YP14_S_T.tif,19,15.90
81779,p_0_YP14_S_T.tif,33,28.38
81780,p_0_YP14_S_T.tif,4,7.07
81781,p_0_YP14_S_T.tif,1,2.83
81782,p_0_YP14_S_T.tif,12,11.31
81783,p_0_YP14_S_T.tif,15,16.73
81784,p_0_YP14_S_T.tif,16,15.07
81785,p_0_YP14_S_T.tif,7,9.07
81786,p_0_YP14_S_T.tif,24,22.97
81787,p_0_YP14_S_T.tif,3,5.66
81788,p_0_YP14_S_T.tif,2,5.66
81789,p_0_YP14_S_T.tif,1,2.83
81790,p_0_YP14_S_T.tif,1,2.83
81791,p_0_YP14_S_T.tif,2,4.24
81792,p_0_YP14_S_T.tif,1,2.83
81793,p_0_YP14_S_T.tif,7,9.07
81794,p_0_YP14_S_T.tif,1,2.83
81795,p_0_YP14_S_T.tif,1,2.83
81796,p_0_YP14_S_T.tif,2,4.24
81797,p_0_YP14_S_T.tif,2,4.24
81798,p_0_YP14_S_T.tif,35,30.14
81799,p_0_YP14_S_T.tif,9,9.66
81800,p_0_YP14_S_T.tif,13,14.14
81801,p_0_YP14_S_T.tif,4,5.66
81802,p_0_YP14_S_T.tif,8,9.90
81803,p_0_YP14_S_T.tif,6,8.49
81804,p_0_YP14_S_T.tif,39,25.56
81805,p_0_YP14_S_T.tif,1,2.83
81806,p_0_YP14_S_T.tif,3,5.66
81807,p_0_YP14_S_T.tif,20,20.97
81808,p_0_YP14_S_T.tif,3,5.66
81809,p_0_YP14_S_T.tif,1,2.83
81810,p_0_YP14_S_T.tif,1,2.83
81811,p_0_YP14_S_T.tif,7,11.07
81812,p_0_YP14_S_T.tif,5,7.66
81813,p_0_YP14_S_T.tif,3,6.83
81814,p_0_YP14_S_T.tif,1,2.83
81815,p_0_YP14_S_T.tif,21,22.38
81816,p_0_YP14_S_T.tif,4,7.66
81817,p_0_YP14_S_T.tif,8,10.49
81818,p_0_YP14_S_T.tif,21,20.14
81819,p_0_YP14_S_T.tif,5,7.66
81820,p_0_YP14_S_T.tif,30,23.80
81821,p_0_YP14_S_T.tif,5,7.66
81822,p_0_YP14_S_T.tif,3,6.83
81823,p_0_YP14_S_T.tif,18,20.38
81824,p_0_YP14_S_T.tif,2,4.83
81825,p_0_YP14_S_T.tif,9,10.49
81826,p_0_YP14_S_T.tif,42,34.04
81827,p_0_YP14_S_T.tif,6,9.66
81828,p_0_YP14_S_T.tif,59,42.87
81829,p_0_YP14_S_T.tif,2,4.83
81830,p_0_YP14_S_T.tif,153,84.33
81831,p_0_YP14_S_T.tif,1,2.83
81832,p_0_YP14_S_T.tif,3,6.24
81833,p_0_YP14_S_T.tif,38,22.97
81834,p_0_YP14_S_T.tif,3,7.66
81835,p_0_YP14_S_T.tif,26,23.80
81836,p_0_YP14_S_T.tif,2,4.24
81837,p_0_YP14_S_T.tif,1,2.83
81838,p_0_YP14_S_T.tif,16,16.49
81839,p_0_YP14_S_T.tif,5,7.66
81840,p_0_YP14_S_T.tif,1,2.83
81841,p_0_YP14_S_T.tif,10,14.14
81842,p_0_YP14_S_T.tif,38,29.80
81843,p_0_YP14_S_T.tif,5,7.66
81844,p_0_YP14_S_T.tif,483,167.97
81845,p_0_YP14_S_T.tif,5,7.07
81846,p_0_YP14_S_T.tif,2,4.24
81847,p_0_YP14_S_T.tif,3,5.66
81848,p_0_YP14_S_T.tif,1,2.83
